time 0.92 0.9133333333333333 0.93 0.9133333333333333 0.93 0.9366666666666666 0.88 0.9266666666666666 0.92 0.92 0.9333333333333333 0.9166666666666666 0.91 0.9366666666666666 0.92 0.93 0.9233333333333333 0.94 0.94 0.9266666666666666 0.9233333333333333 0.92 0.9433333333333334 0.93 0.9233333333333333 0.9366666666666666 0.93 0.92 0.93 0.9133333333333333 0.93 0.9233333333333333 0.9333333333333333 0.8633333333333333 0.9333333333333333 0.9133333333333333 0.8633333333333333 0.91 0.93 0.92 0.9133333333333333 0.9333333333333333 0.9066666666666666 0.9066666666666666 0.94 0.9366666666666666 0.94 0.91 0.9333333333333333 0.9233333333333333 0.9266666666666666 0.9366666666666666 0.9366666666666666 0.9233333333333333 0.9266666666666666 0.9166666666666666 0.9333333333333333 0.9166666666666666 0.9133333333333333 0.9066666666666666 0.9166666666666666 0.93 0.92 0.9333333333333333 0.9233333333333333 0.9166666666666666 0.9366666666666666 0.91 0.9333333333333333 0.9366666666666666 0.9266666666666666 0.91 0.93 0.9133333333333333 0.9166666666666666 0.9233333333333333 0.9366666666666666 0.9333333333333333 0.9366666666666666 0.94 0.93 0.9166666666666666 0.9366666666666666 0.9266666666666666 0.9133333333333333 0.91 0.93 0.9066666666666666 0.9133333333333333 0.9366666666666666 0.9133333333333333 0.9166666666666666 0.9066666666666666 0.9266666666666666 0.9233333333333333 0.9166666666666666 0.9266666666666666 0.8966666666666666 0.9366666666666666 0.9166666666666666
finished 0.19791666666666666 0.16666666666666666 0.3333333333333333 0.20833333333333334 0.16666666666666666 0.15625 0.08333333333333333 0.19791666666666666 0.22916666666666666 0.3020833333333333 0.3645833333333333 0.2916666666666667 0.125 0.2604166666666667 0.13541666666666666 0.15625 0.20833333333333334 0.2604166666666667 0.3541666666666667 0.28125 0.19791666666666666 0.19791666666666666 0.2604166666666667 0.25 0.2708333333333333 0.2604166666666667 0.17708333333333334 0.34375 0.4375 0.22916666666666666 0.20833333333333334 0.21875 0.2708333333333333 0.14583333333333334 0.21875 0.17708333333333334 0.125 0.1875 0.2916666666666667 0.13541666666666666 0.21875 0.375 0.16666666666666666 0.20833333333333334 0.28125 0.2916666666666667 0.375 0.15625 0.20833333333333334 0.19791666666666666 0.14583333333333334 0.2604166666666667 0.2604166666666667 0.20833333333333334 0.2916666666666667 0.15625 0.2916666666666667 0.08333333333333333 0.3229166666666667 0.09375 0.16666666666666666 0.19791666666666666 0.16666666666666666 0.3125 0.2708333333333333 0.21875 0.15625 0.3229166666666667 0.20833333333333334 0.3125 0.3541666666666667 0.23958333333333334 0.25 0.2708333333333333 0.20833333333333334 0.2916666666666667 0.3645833333333333 0.1875 0.375 0.28125 0.28125 0.2916666666666667 0.21875 0.22916666666666666 0.21875 0.11458333333333333 0.4166666666666667 0.0625 0.25 0.3645833333333333 0.15625 0.2708333333333333 0.16666666666666666 0.22916666666666666 0.23958333333333334 0.23958333333333334 0.22916666666666666 0.11458333333333333 0.3541666666666667 0.28125
quality 0.868421052631579 1 0.978125 0.96 0.825 0.8133333333333332 0.875 0.9052631578947368 0.9636363636363636 0.9724137931034482 0.9714285714285714 1 0.9166666666666666 0.98 0.8769230769230768 1 1 0.9359999999999999 0.9235294117647058 0.9814814814814815 0.9736842105263158 1 1 0.9583333333333334 0.9692307692307692 0.96 0.9529411764705882 0.9848484848484849 0.9690476190476192 1 1 0.9142857142857143 1 0.9285714285714286 0.9380952380952381 1 1 0.9444444444444444 0.9714285714285714 0.8615384615384615 0.9619047619047618 0.963888888888889 0.875 1 0.9333333333333333 0.9642857142857143 0.9500000000000001 1 1 1 0.9428571428571428 0.968 0.94 0.9 1 0.9666666666666667 1 0.875 1 0.8888888888888888 0.96875 0.9473684210526315 1 0.95 0.9038461538461539 0.9619047619047618 1 0.9516129032258065 0.925 1 0.9617647058823531 0.9565217391304348 0.9375 0.9692307692307692 0.95 0.9428571428571428 0.9571428571428572 0.9611111111111111 0.9444444444444444 0.9629629629629629 0.9259259259259259 0.9642857142857143 1 0.9636363636363636 0.9619047619047618 0.9272727272727272 0.9800000000000001 1 0.9249999999999999 0.8942857142857144 0.9333333333333333 0.9692307692307692 0.9375 0.9409090909090909 0.9565217391304348 0.9347826086956522 0.9545454545454546 1 1 0.9518518518518518
msg 11 9 9 11 11 12 10 11 10 9 9 9 10 9 9 10 10 9 10 9 9 9 11 10 9 10 9 10 9 9 9 10 9 10 9 10 10 12 10 10 9 9 9 9 11 10 9 10 10 10 10 9 9 11 9 9 9 10 9 12 9 10 10 9 11 9 10 10 9 10 9 13 10 9 10 9 9 9 9 10 12 10 9 9 9 9 9 9 11 10 11 9 10 9 10 10 10 9 10 9
free_ag 4 6 3 5 5 5 7 5 4 3 2 3 6 4 7 6 5 4 2 4 5 5 4 4 4 4 6 3 1 5 5 4 4 6 5 6 7 5 4 6 5 2 6 5 3 3 2 6 5 5 6 4 4 4 3 6 3 7 3 7 6 5 6 3 3 5 6 2 5 2 3 4 4 4 5 4 2 5 2 3 3 3 5 5 5 7 1 8 4 2 6 4 5 5 4 4 4 7 2 4
custo 41.420077 26.554365 33.634439 26.229476 29.098731 28.044436 34.107004 25.188826 40.070035 25.078229 19.575139 18.373264 30.919705 24.338534 30.107904 28.007502 23.693379 23.572041 19.938462 14.343104 27.688835 14.4132 16.035082 14.634349 23.741339 13.489909 16.259523 10.708667 7.453421 14.176839 15.818159 13.898726 10.804588 18.331445 15.559127 18.118813 20.618276 17.454818 13.544221 19.102504 13.710156 9.851528 15.402514 14.060483 10.862207 9.869132 9.899775 16.843836 13.645356 16.376288 17.241502 13.952262 12.74653 14.567107 11.385104 13.744895 11.506934 27.129849 12.836432 20.387353 16.108934 12.518409 15.693844 11.166684 12.712733 14.362624 24.636001 11.017612 13.238866 10.641879 10.645728 12.694275 12.333237 11.332801 14.849778 13.832468 8.990569 13.884281 9.326545 12.329304 13.876901 11.470821 14.960266 15.145845 14.397757 17.179256 8.873882 20.14686 13.954622 9.169363 15.343698 12.817413 17.457548 14.141313 14.230434 14.463722 12.793149 17.902426 10.747474 13.318943
reward 34.63929999999999 34.036699999999996 33.8434 33.082100000000004 35.02620000000002 30.7671 32.286300000000004 34.358799999999995 33.119099999999996 33.1085 30.787699999999994 31.480899999999995 29.035000000000007 32.5396 31.417 34.596799999999995 32.15319999999999 37.05570000000001 34.9662 35.044999999999995 32.44839999999999 33.7269 33.228899999999996 32.6131 32.0896 35.884600000000006 34.2161 34.41329999999999 36.2192 34.73309999999999 29.715499999999995 32.938599999999994 35.17300000000001 30.8414 32.88400000000001 31.50440000000001 29.917199999999998 33.7718 36.0932 32.652 33.9996 34.57319999999999 30.783699999999996 32.960800000000006 33.46770000000001 32.50030000000001 37.2328 31.360700000000005 35.205799999999996 32.84859999999999 31.96260000000001 31.705200000000005 37.0324 33.7331 33.4045 30.4423 36.0652 31.185399999999998 34.588499999999996 32.692 33.87870000000001 32.7887 34.2689 32.3013 35.20639999999999 34.63850000000001 35.30200000000001 36.278200000000005 31.603999999999996 33.79260000000001 36.5306 35.1522 33.0228 37.7718 31.499799999999997 35.534400000000005 34.773500000000006 32.5009 35.4781 33.5253 33.791199999999996 33.3008 31.458900000000003 33.01230000000001 33.884499999999996 34.7068 37.822900000000004 31.5826 35.592200000000005 36.865500000000004 35.2954 35.935599999999994 33.0958 29.968899999999998 35.3581 30.9301 31.971400000000003 32.67359999999999 35.43959999999999 34.7937
